,Clip,Activity,Assessment,Game,session_title,accumulated_correct_attempts,accumulated_uncorrect_attempts,duration_mean,accumulated_accuracy,accuracy_group,0,1,2,3,accumulated_accuracy_group,accumulated_actions
7324,16,7,0,3,35,0,0,0.0,0.0,1,0,0,0,0,0.0,1175
7325,17,8,1,3,12,1,7,188.0,0.125,0,0,1,0,0,1.0,1378
7326,24,13,2,3,21,1,10,143.0,0.0625,2,1,1,0,0,0.5,1987
7327,26,14,3,6,35,2,11,109.33333333333333,0.20833333333333334,2,1,1,1,0,1.0,2490
7328,29,15,4,7,8,3,12,102.0,0.28125,3,1,1,2,0,1.25,2624
7329,34,18,5,13,8,4,12,87.2,0.425,3,1,1,2,1,1.6,3845
7330,52,30,6,21,35,5,12,79.66666666666667,0.5208333333333334,3,1,1,2,2,1.8333333333333333,6598
7331,62,32,7,26,21,6,12,75.71428571428571,0.5892857142857143,3,1,1,2,3,2.0,7414
7332,65,32,8,27,35,7,12,70.5,0.640625,2,1,1,2,4,2.125,7608
7333,3,2,0,2,8,0,0,0.0,0.0,0,0,0,0,0,0.0,318
7334,6,3,2,3,35,0,1,11.0,0.0,3,2,0,0,0,0.0,591
7335,12,4,3,3,21,1,1,14.0,0.3333333333333333,3,2,0,0,1,1.0,692
7336,14,4,4,4,20,2,1,17.0,0.5,0,2,0,0,2,1.5,743
7337,1,1,0,1,20,0,0,0.0,0.0,1,0,0,0,0,0.0,462
7338,3,3,1,3,8,1,11,229.0,0.08333333333333333,2,0,1,0,0,1.0,1568
7339,4,3,2,3,12,2,12,148.0,0.2916666666666667,0,0,1,1,0,1.5,1623
7340,15,3,1,5,8,0,0,24.0,0.0,2,1,0,0,0,0.0,592
7341,3,0,0,0,35,0,0,0.0,0.0,3,0,0,0,0,0.0,3
7342,3,3,0,2,8,0,0,0.0,0.0,0,0,0,0,0,0.0,445
7343,5,4,1,4,35,0,2,26.0,0.0,3,1,0,0,0,0.0,694
7344,9,5,2,6,20,1,2,22.0,0.5,1,1,0,0,1,1.5,1048
7345,11,7,3,10,8,2,4,38.333333333333336,0.4444444444444444,3,1,1,0,1,1.3333333333333333,2015
7346,5,0,0,1,21,0,0,0.0,0.0,2,0,0,0,0,0.0,190
7347,6,1,1,2,20,1,1,44.0,0.5,0,0,0,1,0,2.0,428
7348,5,0,1,0,35,0,0,4.0,0.0,3,1,0,0,0,0.0,14
7349,5,0,2,0,35,1,0,10.5,0.5,3,1,0,0,1,1.5,27
7350,3,1,0,0,35,0,0,0.0,0.0,3,0,0,0,0,0.0,139
7351,4,1,0,1,12,0,0,0.0,0.0,0,0,0,0,0,0.0,498
7352,6,2,1,1,21,0,1,5.0,0.0,0,1,0,0,0,0.0,689
7353,7,2,2,2,20,0,6,28441.0,0.0,0,2,0,0,0,0.0,948
7354,4,2,0,3,8,0,0,0.0,0.0,3,0,0,0,0,0.0,743
7355,26,2,0,3,35,0,0,0.0,0.0,0,0,0,0,0,0.0,363
7356,28,3,1,4,21,0,3,38.0,0.0,3,1,0,0,0,0.0,773
7357,31,3,2,5,20,1,3,45.0,0.5,0,1,0,0,1,1.5,1054
7358,46,5,3,8,12,1,17,71.66666666666667,0.3333333333333333,0,2,0,0,1,1.0,1992
7359,0,1,0,0,20,0,0,0.0,0.0,0,0,0,0,0,0.0,16
7360,6,4,0,1,21,0,0,0.0,0.0,0,0,0,0,0,0.0,238
7361,8,5,1,2,20,0,6,36946.0,0.0,2,1,0,0,0,0.0,485
7362,29,5,0,6,8,0,0,0.0,0.0,0,0,0,0,0,0.0,962
7363,11,3,0,2,21,0,0,0.0,0.0,3,0,0,0,0,0.0,576
7364,11,3,1,2,21,1,0,28.0,1.0,3,0,0,0,1,3.0,617
7365,12,3,2,3,20,2,0,25.0,1.0,0,0,0,0,2,3.0,757
7366,31,10,3,13,21,2,1,18.0,0.6666666666666666,3,1,0,0,2,2.0,2550
7367,20,7,0,8,35,0,0,0.0,0.0,1,0,0,0,0,0.0,1916
7368,22,8,1,10,12,1,2,100.0,0.3333333333333333,0,0,1,0,0,1.0,2205
7369,9,1,0,1,8,0,0,0.0,0.0,3,0,0,0,0,0.0,132
7370,31,6,1,3,8,1,0,32.0,1.0,3,0,0,0,1,3.0,759
7371,31,6,3,3,12,2,0,27.0,0.6666666666666666,0,1,0,0,2,2.0,811
7372,32,6,4,3,21,2,3,39.0,0.5,3,2,0,0,2,1.5,868
7373,35,6,6,3,20,3,3,34.166666666666664,0.5,1,3,0,0,3,1.5,920
7374,37,6,7,3,35,4,12,76.14285714285714,0.4428571428571429,3,3,1,0,3,1.4285714285714286,1050
7375,39,6,9,3,12,5,12,62.55555555555556,0.4555555555555555,0,4,1,0,4,1.4444444444444444,1089
7376,39,6,10,3,21,5,16,65.4,0.41,3,5,1,0,4,1.3,1167
7377,40,6,11,3,20,6,16,62.18181818181818,0.4636363636363636,1,5,1,0,5,1.4545454545454546,1200
7378,1,0,0,2,8,0,0,0.0,0.0,0,0,0,0,0,0.0,84
7379,5,0,2,2,35,0,1,16.0,0.0,3,2,0,0,0,0.0,136
7380,8,0,3,2,21,1,1,17.666666666666668,0.3333333333333333,0,2,0,0,1,1.0,153
7381,16,1,4,2,35,1,6,31.5,0.25,1,3,0,0,1,0.75,492
7382,16,1,5,2,35,2,9,40.0,0.25,3,3,1,0,1,0.8,529
7383,12,4,0,3,20,0,0,0.0,0.0,0,0,0,0,0,0.0,1081
7384,4,2,0,2,8,0,0,0.0,0.0,3,0,0,0,0,0.0,450
7385,6,5,1,5,8,1,0,33.0,1.0,3,0,0,0,1,3.0,828
7386,14,5,2,7,20,2,0,29.0,1.0,0,0,0,0,2,3.0,1209
7387,19,7,3,7,20,2,5,38.666666666666664,0.6666666666666666,0,1,0,0,2,2.0,1518
7388,29,8,4,9,20,2,9,39.25,0.5,0,2,0,0,2,1.5,1736
7389,32,8,5,10,35,2,15,43.6,0.4,3,3,0,0,2,1.2,1878
7390,36,9,6,12,12,3,15,41.0,0.5,0,3,0,0,3,1.5,2401
7391,43,9,7,12,21,3,20,41.142857142857146,0.42857142857142855,1,4,0,0,3,1.2857142857142858,2465
7392,51,10,8,15,21,4,23,42.0,0.40625,3,4,1,0,3,1.25,2992
7393,58,14,9,18,12,5,23,40.44444444444444,0.4722222222222222,0,4,1,0,4,1.4444444444444444,3731
7394,63,15,10,20,35,5,31,40.7,0.425,3,5,1,0,4,1.3,3957
7395,77,16,11,22,20,6,31,38.63636363636363,0.4772727272727273,0,5,1,0,5,1.4545454545454546,4623
7396,79,16,12,22,35,6,32,36.166666666666664,0.4375,3,6,1,0,5,1.3333333333333333,4643
7397,81,16,13,23,12,7,32,34.53846153846154,0.4807692307692308,0,6,1,0,6,1.4615384615384615,4723
7398,94,16,14,27,12,7,35,34.92857142857143,0.44642857142857145,0,7,1,0,6,1.3571428571428572,5089
7399,96,16,15,27,21,7,38,34.53333333333333,0.4166666666666667,3,8,1,0,6,1.2666666666666666,5142
7400,101,17,16,27,8,8,38,33.875,0.453125,3,8,1,0,7,1.375,5298
7401,104,18,17,27,35,9,38,33.23529411764706,0.4852941176470588,3,8,1,0,8,1.4705882352941178,5366
7402,105,18,18,27,12,10,38,32.22222222222222,0.5138888888888888,0,8,1,0,9,1.5555555555555556,5380
7403,105,18,19,27,21,10,42,32.31578947368421,0.4868421052631579,3,9,1,0,9,1.4736842105263157,5419
7404,106,18,20,27,20,11,42,31.65,0.5125,0,9,1,0,10,1.55,5456
7405,108,19,21,28,21,11,49,32.523809523809526,0.4880952380952381,2,10,1,0,10,1.4761904761904763,5684
7406,114,20,22,33,8,12,50,32.27272727272727,0.48863636363636365,3,10,1,1,10,1.5,6800
7407,115,20,23,33,35,13,50,31.869565217391305,0.5108695652173914,3,10,1,1,11,1.565217391304348,6828
7408,115,20,24,33,12,14,50,31.041666666666668,0.53125,0,10,1,1,12,1.625,6841
7409,116,20,25,33,20,14,52,30.96,0.51,0,11,1,1,12,1.56,6869
7410,116,20,26,33,21,14,59,31.26923076923077,0.49038461538461536,3,12,1,1,12,1.5,6918
7411,116,20,27,33,20,15,59,31.25925925925926,0.5092592592592593,0,12,1,1,13,1.5555555555555556,6969
7412,117,20,28,33,12,15,60,30.214285714285715,0.49107142857142855,0,13,1,1,13,1.5,6976
7413,117,20,29,33,35,15,61,29.448275862068964,0.47413793103448276,3,14,1,1,13,1.4482758620689655,6994
7414,117,20,30,33,12,16,61,28.833333333333332,0.49166666666666664,0,14,1,1,14,1.5,7007
7415,8,3,0,3,12,0,0,0.0,0.0,0,0,0,0,0,0.0,720
7416,4,1,0,1,8,0,0,0.0,0.0,2,0,0,0,0,0.0,113
7417,6,2,1,1,35,1,1,40.0,0.5,3,0,0,1,0,2.0,225
7418,4,3,0,4,8,0,0,0.0,0.0,3,0,0,0,0,0.0,464
7419,0,0,0,0,20,0,0,0.0,0.0,3,0,0,0,0,0.0,0
7420,1,3,1,5,8,1,0,36.0,1.0,3,0,0,0,1,3.0,749
7421,2,4,2,5,35,2,0,33.0,1.0,3,0,0,0,2,3.0,1033
7422,3,4,3,7,12,3,0,26.333333333333332,1.0,0,0,0,0,3,3.0,1270
7423,11,2,0,3,20,0,0,0.0,0.0,0,0,0,0,0,0.0,833
7424,0,0,0,0,20,0,0,0.0,0.0,1,0,0,0,0,0.0,0
7425,1,2,1,1,8,1,2,49.0,0.3333333333333333,3,0,1,0,0,1.0,398
7426,4,2,2,1,12,2,2,39.0,0.6666666666666666,0,0,1,0,1,2.0,435
7427,4,3,3,1,8,2,3,28.666666666666668,0.4444444444444444,3,1,1,0,1,1.3333333333333333,495
7428,7,5,4,4,8,3,3,27.75,0.5833333333333333,2,1,1,0,2,1.75,1384
7429,8,7,5,4,21,4,4,28.4,0.5666666666666667,3,1,1,1,2,1.8,1522
7430,4,1,0,2,35,0,0,0.0,0.0,3,0,0,0,0,0.0,179
7431,6,2,1,4,12,1,0,39.0,1.0,3,0,0,0,1,3.0,322
7432,6,3,2,4,8,2,0,40.5,1.0,3,0,0,0,2,3.0,377
7433,1,1,0,0,8,0,0,0.0,0.0,3,0,0,0,0,0.0,29
7434,2,2,1,0,20,1,0,27.0,1.0,2,0,0,0,1,3.0,182
7435,6,3,2,2,35,2,1,42830.5,0.75,0,0,0,1,1,2.5,564
7436,10,6,3,7,8,2,2,28571.333333333332,0.5,3,1,0,1,1,1.6666666666666667,1249
7437,10,7,4,8,12,3,2,21436.25,0.625,0,1,0,1,2,2.0,1465
7438,15,9,5,9,21,3,3,17153.6,0.5,3,2,0,1,2,1.6,1637
7439,18,10,6,11,20,4,3,14298.333333333334,0.5833333333333334,3,2,0,1,3,1.8333333333333333,2207
7440,25,12,7,13,21,5,3,12266.285714285714,0.6428571428571429,3,2,0,1,4,2.0,2609
7441,28,13,8,15,20,6,3,10736.375,0.6875,1,2,0,1,5,2.125,2977
7442,29,14,9,19,8,7,5,9551.0,0.6481481481481481,3,2,1,1,5,2.0,3817
7443,33,15,10,21,35,8,5,8598.7,0.6833333333333333,3,2,1,1,6,2.1,4027
7444,35,16,11,22,12,9,5,7818.636363636364,0.712121212121212,0,2,1,1,7,2.1818181818181817,4116
7445,37,19,12,25,8,9,6,7169.083333333333,0.6527777777777778,3,3,1,1,7,2.0,4773
7446,50,21,13,29,35,10,6,6619.461538461538,0.6794871794871794,2,3,1,1,8,2.076923076923077,5351
7447,54,22,14,31,12,11,7,6150.0,0.6666666666666666,3,3,1,2,8,2.0714285714285716,5755
7448,59,25,15,36,8,12,7,5742.2,0.6888888888888888,3,3,1,2,9,2.1333333333333333,6517
7449,66,27,16,37,21,13,7,5384.75,0.7083333333333333,3,3,1,2,10,2.1875,6790
7450,66,27,17,37,21,14,7,5069.64705882353,0.7254901960784313,3,3,1,2,11,2.235294117647059,6825
7451,69,28,18,39,20,15,7,4789.277777777777,0.7407407407407407,2,3,1,2,12,2.2777777777777777,7256
7452,11,6,1,5,21,0,0,2.0,0.0,1,1,0,0,0,0.0,526
7453,18,8,2,9,35,1,2,25.5,0.16666666666666666,0,1,1,0,0,0.5,1500
7454,29,0,0,1,12,0,0,0.0,0.0,3,0,0,0,0,0.0,84
7455,29,0,1,1,12,1,0,87.0,1.0,3,0,0,0,1,3.0,140
7456,30,0,2,1,35,2,0,68.5,1.0,3,0,0,0,2,3.0,173
7457,31,0,3,1,12,3,0,59.666666666666664,1.0,1,0,0,0,3,3.0,215
7458,32,0,4,1,8,4,4,74.25,0.8,3,0,1,0,3,2.5,301
7459,33,0,5,1,8,5,4,67.6,0.8400000000000001,3,0,1,0,4,2.6,345
7460,36,0,6,1,12,6,4,61.333333333333336,0.8666666666666667,3,0,1,0,5,2.6666666666666665,378
7461,41,0,7,1,21,7,4,59.142857142857146,0.8857142857142858,3,0,1,0,6,2.7142857142857144,422
7462,41,0,8,1,21,8,4,55.625,0.9,2,0,1,0,7,2.75,456
7463,44,0,9,1,35,9,5,54.55555555555556,0.8555555555555556,2,0,1,1,7,2.6666666666666665,509
7464,45,0,10,1,12,10,6,55.4,0.82,3,0,1,2,7,2.6,560
7465,45,0,11,1,35,11,6,55.45454545454545,0.8363636363636363,1,0,1,2,8,2.6363636363636362,599
7466,45,0,12,1,12,12,19,66.25,0.7726190476190475,3,0,2,2,8,2.5,755
7467,46,0,13,1,35,13,19,64.61538461538461,0.7901098901098901,3,0,2,2,9,2.5384615384615383,791
7468,47,0,14,1,12,14,19,61.785714285714285,0.8051020408163264,3,0,2,2,10,2.5714285714285716,813
7469,23,7,0,5,8,0,0,0.0,0.0,3,0,0,0,0,0.0,1323
7470,27,7,1,7,35,1,0,43.0,1.0,2,0,0,0,1,3.0,1534
7471,30,9,2,10,21,2,1,80.0,0.75,3,0,0,1,1,2.5,2295
7472,39,14,3,12,8,3,1,65.66666666666667,0.8333333333333334,0,0,0,1,2,2.6666666666666665,3049
7473,42,14,4,13,35,3,3,57.75,0.625,2,1,0,1,2,2.0,3310
7474,8,4,0,3,21,0,0,0.0,0.0,3,0,0,0,0,0.0,591
7475,9,4,1,4,20,1,0,35.0,1.0,3,0,0,0,1,3.0,807
7476,16,8,2,7,35,2,0,27.0,1.0,3,0,0,0,2,3.0,1402
7477,17,9,3,9,12,3,0,25.666666666666668,1.0,3,0,0,0,3,3.0,1683
7478,21,12,4,13,8,4,0,33.0,1.0,3,0,0,0,4,3.0,2528
7479,11,1,0,3,35,0,0,0.0,0.0,3,0,0,0,0,0.0,368
7480,14,2,1,5,12,1,0,29.0,1.0,1,0,0,0,1,3.0,795
7481,14,2,2,5,12,2,8,55.0,0.5555555555555556,1,0,1,0,1,2.0,892
7482,15,4,3,6,8,3,13,51.0,0.425925925925926,3,0,2,0,1,1.6666666666666667,1116
7483,21,6,4,7,21,4,13,45.0,0.5694444444444444,3,0,2,0,2,2.0,1314
7484,24,7,5,10,20,5,13,41.8,0.6555555555555556,0,0,2,0,3,2.2,1877
7485,24,7,6,10,20,5,28,54.666666666666664,0.5462962962962963,0,1,2,0,3,1.8333333333333333,2020
7486,25,7,7,10,21,5,38,56.714285714285715,0.46825396825396826,3,2,2,0,3,1.5714285714285714,2121
7487,27,7,8,10,20,6,38,53.25,0.5347222222222222,1,2,2,0,4,1.75,2162
7488,34,8,9,12,35,7,41,55.44444444444444,0.5030864197530864,1,2,3,0,4,1.6666666666666667,2644
7489,36,9,10,14,12,8,45,57.1,0.4727777777777778,1,2,4,0,4,1.6,3123
7490,39,13,11,18,8,9,53,57.09090909090909,0.43989898989898985,3,2,5,0,4,1.5454545454545454,4108
7491,45,16,12,19,21,10,53,54.666666666666664,0.48657407407407405,3,2,5,0,5,1.6666666666666667,4368
7492,48,17,13,21,20,11,53,52.53846153846154,0.5260683760683761,1,2,5,0,6,1.7692307692307692,4768
7493,58,21,14,24,35,12,61,59.57142857142857,0.4964285714285714,0,2,6,0,6,1.7142857142857142,5394
7494,58,21,15,24,35,12,63,57.53333333333333,0.46333333333333326,1,3,6,0,6,1.6,5430
7495,75,22,16,28,35,13,65,59.4375,0.45520833333333327,0,3,7,0,6,1.5625,5902
7496,75,22,17,28,35,13,66,59.64705882352941,0.42843137254901953,3,4,7,0,6,1.4705882352941178,5977
7497,80,23,18,30,12,14,66,57.94444444444444,0.4601851851851851,0,4,7,0,7,1.5555555555555556,6415
7498,80,23,19,30,12,14,89,62.73684210526316,0.43596491228070167,3,5,7,0,7,1.4736842105263157,6622
7499,84,28,20,37,8,15,89,61.0,0.46416666666666656,3,5,7,0,8,1.55,7451
7500,93,31,21,41,20,16,89,59.476190476190474,0.4896825396825396,3,5,7,0,9,1.619047619047619,8244
7501,9,1,0,1,20,0,0,0.0,0.0,3,0,0,0,0,0.0,216
7502,5,3,0,3,12,0,0,0.0,0.0,0,0,0,0,0,0.0,529
7503,7,5,1,5,21,0,3,70.0,0.0,3,1,0,0,0,0.0,852
7504,8,6,2,7,20,1,3,50.0,0.5,2,1,0,0,1,1.5,1186
7505,9,7,3,10,35,2,4,47.333333333333336,0.5,0,1,0,1,1,1.6666666666666667,1714
7506,10,8,4,10,12,2,8,58.0,0.375,0,2,0,1,1,1.25,1912
7507,3,0,0,1,35,0,0,0.0,0.0,3,0,0,0,0,0.0,92
7508,6,1,1,1,12,1,0,24.0,1.0,0,0,0,0,1,3.0,198
7509,7,1,0,1,8,0,0,0.0,0.0,2,0,0,0,0,0.0,163
7510,7,1,1,1,8,1,1,215.0,0.5,3,0,0,1,0,2.0,206
7511,11,1,2,1,12,2,1,117.5,0.75,0,0,0,1,1,2.5,233
7512,14,4,3,1,8,2,7,875.3333333333334,0.5,3,1,0,1,1,1.6666666666666667,634
7513,14,4,4,1,8,3,7,663.0,0.625,3,1,0,1,2,2.0,661
7514,19,5,5,2,35,4,7,532.6,0.7,3,1,0,1,3,2.2,805
7515,25,8,6,4,21,5,7,447.6666666666667,0.75,1,1,0,1,4,2.3333333333333335,1558
7516,26,9,7,5,20,6,10,394.7142857142857,0.6785714285714286,1,1,1,1,4,2.142857142857143,1913
7517,27,10,8,7,8,7,13,361.0,0.625,3,1,2,1,4,2.0,2411
7518,30,10,9,8,35,8,13,323.22222222222223,0.6666666666666666,3,1,2,1,5,2.111111111111111,2553
7519,31,10,10,8,12,9,13,291.7,0.7,0,1,2,1,6,2.2,2564
7520,32,11,11,8,21,9,14,267.8181818181818,0.6363636363636364,0,2,2,1,6,2.0,2657
7521,10,1,0,1,20,0,0,0.0,0.0,0,0,0,0,0,0.0,184
7522,16,1,1,1,35,0,1,11.0,0.0,0,1,0,0,0,0.0,211
7523,45,4,3,5,12,0,2,65.66666666666667,0.0,0,3,0,0,0,0.0,1543
7524,49,6,4,5,21,0,5,59.75,0.0,2,4,0,0,0,0.0,1877
7525,52,7,5,7,20,1,6,58.2,0.1,1,4,0,1,0,0.4,2462
7526,57,8,6,9,35,2,9,92.33333333333333,0.125,3,4,1,1,0,0.5,2865
7527,58,8,7,10,12,3,9,89.14285714285714,0.25,0,4,1,1,1,0.8571428571428571,2913
7528,58,8,8,10,35,3,18,2717.25,0.21875,1,5,1,1,1,0.75,3005
7529,0,1,0,0,12,0,0,0.0,0.0,3,0,0,0,0,0.0,48
7530,4,3,0,4,8,0,0,0.0,0.0,3,0,0,0,0,0.0,867
7531,7,4,1,6,35,1,0,46.0,1.0,3,0,0,0,1,3.0,1166
7532,7,4,2,6,35,2,0,37.5,1.0,3,0,0,0,2,3.0,1193
7533,10,7,3,7,8,3,0,32.333333333333336,1.0,3,0,0,0,3,3.0,1514
7534,10,7,4,7,8,4,0,33.5,1.0,3,0,0,0,4,3.0,1549
7535,8,2,0,0,35,0,0,0.0,0.0,2,0,0,0,0,0.0,184
7536,4,0,0,0,21,0,0,0.0,0.0,0,0,0,0,0,0.0,4
7537,5,2,0,1,21,0,0,0.0,0.0,2,0,0,0,0,0.0,280
7538,6,3,1,2,20,1,1,75.0,0.5,1,0,0,1,0,2.0,651
7539,9,3,2,4,8,2,3,70.0,0.41666666666666663,3,0,1,1,0,1.5,762
7540,5,0,1,1,35,0,0,7.0,0.0,3,1,0,0,0,0.0,69
7541,5,0,2,1,35,1,0,16.0,0.5,3,1,0,0,1,1.5,93
7542,3,1,0,1,12,0,0,0.0,0.0,0,0,0,0,0,0.0,148
7543,5,2,0,0,21,0,0,0.0,0.0,0,0,0,0,0,0.0,92
7544,25,12,2,7,20,0,2,16.5,0.0,0,2,0,0,0,0.0,1190
7545,27,13,3,9,35,0,7,18.666666666666668,0.0,0,3,0,0,0,0.0,1511
7546,7,4,0,8,12,0,0,0.0,0.0,2,0,0,0,0,0.0,1096
7547,13,5,1,10,21,1,1,52.0,0.5,3,0,0,1,0,2.0,1280
7548,14,5,2,12,20,2,1,56.5,0.75,2,0,0,1,1,2.5,1681
7549,3,3,0,2,21,0,0,0.0,0.0,3,0,0,0,0,0.0,428
7550,1,1,0,0,8,0,0,0.0,0.0,2,0,0,0,0,0.0,286
7551,2,1,1,0,8,1,1,47.0,0.5,3,0,0,1,0,2.0,326
7552,11,1,0,1,12,0,0,0.0,0.0,0,0,0,0,0,0.0,121
7553,17,3,1,2,21,0,3,81.0,0.0,3,1,0,0,0,0.0,504
7554,5,1,0,1,35,0,0,0.0,0.0,3,0,0,0,0,0.0,132
7555,16,3,1,3,35,1,0,33.0,1.0,2,0,0,0,1,3.0,385
7556,7,2,0,1,21,0,0,0.0,0.0,3,0,0,0,0,0.0,212
7557,13,4,1,3,20,1,0,24.0,1.0,3,0,0,0,1,3.0,696
7558,28,11,3,10,21,2,0,38.0,0.6666666666666666,3,1,0,0,2,2.0,2484
7559,7,1,1,1,20,0,0,17.0,0.0,0,1,0,0,0,0.0,335
7560,17,2,2,5,12,0,12,58.0,0.0,0,2,0,0,0,0.0,899
7561,20,3,3,8,8,0,13,69.0,0.0,1,3,0,0,0,0.0,1424
7562,26,3,4,8,21,1,15,64.0,0.08333333333333333,2,3,1,0,0,0.25,1486
7563,36,7,6,12,35,2,16,52.5,0.13888888888888887,3,4,1,1,0,0.5,2440
7564,41,7,8,12,21,3,16,43.75,0.22916666666666666,3,5,1,1,1,0.75,2493
7565,43,7,9,12,20,4,16,42.888888888888886,0.31481481481481477,1,5,1,1,2,1.0,2533
7566,30,13,0,12,21,0,0,0.0,0.0,3,0,0,0,0,0.0,1970
7567,34,14,1,15,20,1,0,41.0,1.0,1,0,0,0,1,3.0,2572
7568,37,17,2,19,8,2,2,52.0,0.6666666666666666,3,0,1,0,1,2.0,3624
7569,37,17,3,19,8,3,2,40.333333333333336,0.7777777777777777,3,0,1,0,2,2.3333333333333335,3645
7570,42,18,4,21,35,4,2,35.0,0.8333333333333333,3,0,1,0,3,2.5,3947
7571,44,20,5,24,12,5,2,32.8,0.8666666666666666,0,0,1,0,4,2.6,4466
7572,59,25,6,26,21,5,5,32.5,0.7222222222222222,0,1,1,0,4,2.1666666666666665,4842
7573,62,26,7,28,20,5,8,35.142857142857146,0.619047619047619,0,2,1,0,4,1.8571428571428572,5331
7574,1,0,0,0,35,0,0,0.0,0.0,3,0,0,0,0,0.0,1
7575,1,0,1,0,35,1,0,51.0,1.0,0,0,0,0,1,3.0,33
7576,4,2,2,1,21,1,2,29.0,0.5,3,1,0,0,1,1.5,312
7577,5,3,3,1,20,2,2,32.0,0.6666666666666666,3,1,0,0,2,2.0,462
7578,4,2,0,4,8,0,0,0.0,0.0,0,0,0,0,0,0.0,329
7579,9,3,1,6,35,0,6,21.0,0.0,0,1,0,0,0,0.0,639
7580,18,0,3,0,21,0,0,375.3333333333333,0.0,0,3,0,0,0,0.0,48
7581,9,3,0,4,35,0,0,0.0,0.0,0,0,0,0,0,0.0,528
7582,12,4,1,6,12,0,2,35.0,0.0,0,1,0,0,0,0.0,907
7583,12,4,2,6,12,0,7,43.5,0.0,0,2,0,0,0,0.0,967
7584,12,4,3,6,12,0,8,36.0,0.0,0,3,0,0,0,0.0,989
7585,5,1,0,1,8,0,0,0.0,0.0,3,0,0,0,0,0.0,364
7586,5,1,1,1,8,1,0,41.0,1.0,1,0,0,0,1,3.0,420
7587,12,1,2,3,21,2,3,48.0,0.625,0,0,1,0,1,2.0,671
7588,3,1,0,0,8,0,0,0.0,0.0,3,0,0,0,0,0.0,32
7589,3,1,1,0,35,1,0,43.0,1.0,3,0,0,0,1,3.0,54
7590,7,5,0,2,8,0,0,0.0,0.0,2,0,0,0,0,0.0,487
7591,4,1,0,0,21,0,0,0.0,0.0,3,0,0,0,0,0.0,34
7592,1,1,0,1,8,0,0,0.0,0.0,3,0,0,0,0,0.0,173
7593,3,1,1,1,21,1,0,31.0,1.0,3,0,0,0,1,3.0,203
7594,4,1,2,1,20,2,0,41.5,1.0,3,0,0,0,2,3.0,246
7595,6,6,2,6,8,0,0,17.5,0.0,3,2,0,0,0,0.0,1859
7596,6,6,3,6,8,1,0,23.333333333333332,0.3333333333333333,3,2,0,0,1,1.0,1891
7597,11,8,4,9,35,2,0,25.5,0.5,0,2,0,0,2,1.5,2616
7598,13,8,5,9,12,2,1,29.2,0.4,3,3,0,0,2,1.2,2643
7599,16,8,6,9,8,3,1,28.5,0.5,3,3,0,0,3,1.5,2667
7600,22,9,7,11,35,4,1,31.0,0.5714285714285714,1,3,0,0,4,1.7142857142857142,2792
7601,24,12,8,13,12,5,3,39.375,0.5416666666666666,2,3,1,0,4,1.625,3231
7602,30,14,9,14,21,6,4,38.888888888888886,0.537037037037037,2,3,1,1,4,1.6666666666666667,3321
7603,34,15,10,16,20,7,5,39.2,0.5333333333333333,2,3,1,2,4,1.7,3733
7604,8,3,0,1,21,0,0,0.0,0.0,0,0,0,0,0,0.0,531
7605,14,5,3,6,12,0,2,12.666666666666666,0.0,0,3,0,0,0,0.0,1458
7606,14,5,4,6,12,0,3,25.0,0.0,2,4,0,0,0,0.0,1529
7607,14,5,5,6,12,1,4,28.8,0.1,0,4,0,1,0,0.4,1578
7608,19,10,6,11,8,1,6,1893.3333333333333,0.08333333333333333,3,5,0,1,0,0.3333333333333333,2537
7609,20,11,7,13,35,2,6,1626.7142857142858,0.21428571428571427,3,5,0,1,1,0.7142857142857143,2700
7610,21,12,8,14,12,3,6,1427.375,0.3125,0,5,0,1,2,1.0,2783
7611,23,12,9,15,21,3,8,1272.0,0.2777777777777778,3,6,0,1,2,0.8888888888888888,2908
7612,6,1,0,2,35,0,0,0.0,0.0,3,0,0,0,0,0.0,251
7613,13,5,1,6,8,1,0,29.0,1.0,3,0,0,0,1,3.0,830
7614,19,8,2,9,8,2,0,26.5,1.0,3,0,0,0,2,3.0,1405
7615,2,1,0,0,21,0,0,0.0,0.0,2,0,0,0,0,0.0,31
7616,5,2,1,1,20,1,1,58.0,0.5,2,0,0,1,0,2.0,333
7617,5,2,2,1,20,2,2,60.5,0.5,1,0,0,2,0,2.0,377
7618,5,3,3,3,8,3,4,62.666666666666664,0.4444444444444444,3,0,1,2,0,1.6666666666666667,723
7619,8,4,4,4,20,4,4,63.25,0.5833333333333333,0,0,1,2,1,2.0,910
7620,15,7,5,5,8,4,8,67.0,0.4666666666666666,3,1,1,2,1,1.6,1394
7621,19,8,6,6,12,5,8,61.166666666666664,0.5555555555555555,0,1,1,2,2,1.8333333333333333,1689
7622,31,15,8,7,8,5,11,52.5,0.41666666666666663,3,3,1,2,2,1.375,2115
7623,35,15,9,7,12,6,11,50.22222222222222,0.48148148148148145,0,3,1,2,3,1.5555555555555556,2151
7624,40,16,10,8,8,6,12,48.6,0.4333333333333333,3,4,1,2,3,1.4,2266
7625,20,7,1,8,21,0,0,7.0,0.0,3,1,0,0,0,0.0,1621
7626,32,12,2,12,21,1,0,22.0,0.5,3,1,0,0,1,1.5,2522
7627,4,3,0,5,8,0,0,0.0,0.0,0,0,0,0,0,0.0,532
